     time (sec)           x (m)           y (m)           z (m)        vx (m/s)        vy (m/s)        vz (m/s)
         84410.000000000000000       -4155210.909347563516349       -1485390.481214168248698       -5266898.216182688251138          -5423.922333649977190          -2167.480873102194892           4885.004544276553133
         84420.000000000000000       -4209194.439323808997869       -1506973.839083552360535       -5217725.562092456966639          -5372.672900452332215          -2149.146433023792270           4949.426192766756685
         84430.000000000000000       -4262662.162510932423174       -1528372.528227335307747       -5167911.707221726886928          -5320.762016207871966          -2130.547499840297860           5013.243375252659462
         84440.000000000000000       -4315607.495750928297639       -1549583.914925854653120       -5117462.735865193419158          -5268.195965109306599          -2111.686321371377744           5076.448176731089916
         84450.000000000000000       -4368023.919138978235424       -1570605.388103539356962       -5066384.811107804998755          -5214.981113939118586          -2092.565178614634988           5139.032754372068666
         84460.000000000000000       -4419904.976853896863759       -1591434.359660298563540       -5014684.174096718430519          -5161.123912253415256          -2073.186385590765440           5200.989338702054738
         84470.000000000000000       -4471244.277979100123048       -1612068.264800024218857       -4962367.143302966840565          -5106.630891344664633          -2053.552289052720425           5262.310234645828132
         84480.000000000000000       -4522035.497316787019372       -1632504.562356823123991       -4909440.113771622069180          -5051.508663490844810          -2033.665268222114719           5322.987822586405855
         84490.000000000000000       -4572272.376193059608340       -1652740.735117992386222       -4855909.556362922303379          -4995.763921192269663          -2013.527734520577724           5383.014559412149538
         84500.000000000000000       -4621948.723257500678301       -1672774.290145143400878       -4801782.016980738379061          -4939.403436392698495          -1993.142131294786168           5442.382979555070960
         84510.000000000000000       -4671058.415272836573422       -1692602.759091729531065       -4747064.115792862139642          -4882.434059689875539          -1972.510933537015944           5501.085696015090434
         84520.000000000000000       -4719595.397898121736944       -1712223.698518337914720       -4691762.546439541503787          -4824.862719532186020          -1951.636647600009610           5559.115401374242538
         84530.000000000000000       -4767553.686461876146495       -1731634.690204323269427       -4635884.075234130956233          -4766.696421405888032          -1930.521810907737745           5616.464868796659175
         84540.000000000000000       -4814927.366732320748270       -1750833.341457218630239       -4579435.540347858332098          -4707.942247232009322          -1909.168991589624056           5673.126953264461918
         84550.000000000000000       -4861710.595669217407703       -1769817.285419194027781       -4522423.850995711050928          -4648.607353845054604          -1887.580788378895704           5729.094591837984808
         84560.000000000000000       -4907897.602176824584603       -1788584.181370620615780       -4464855.986602473072708          -4588.698972844817945          -1865.759830125794224           5784.360805320350664
         84570.000000000000000       -4953482.687844632193446       -1807131.715030020102859       -4406738.995963132008910          -4528.224409503665811          -1843.708775546384913           5838.918698984802177
         84580.000000000000000       -4998460.227678423747420       -1825457.598851253278553       -4348079.996395482681692          -4467.191041842187587          -1821.430312958308605           5892.761463405887298
         84590.000000000000000       -5042824.670827006921172       -1843559.572316564852372       -4288886.172876435332000          -4405.606320019943269          -1798.927159748883014           5945.882375888846582
         84600.000000000000000       -5086570.541294077411294       -1861435.402229084400460       -4229164.777179482392967          -4343.477764962238325          -1776.202062473783371           5998.274800441652587
         84610.000000000000000       -5129692.438645972870290       -1879082.882998099317774       -4168923.126993354409933          -4280.812968006739538          -1753.257796003788144           6049.932189823581211
         84620.000000000000000       -5172185.038708424195647       -1896499.836926332674921       -4108168.605038565117866          -4217.619589526678283          -1730.097163785043449           6100.848085264960901
         84630.000000000000000       -5214043.094254015013576       -1913684.114487497368827       -4046908.658170353621244          -4153.905358436543793          -1706.722996861451065           6151.016118566972182
         84640.000000000000000       -5255261.435681639239192       -1930633.594607521081343       -3985150.796477220021188          -4089.678070930344802          -1683.138154245797523           6200.430011737319546
         84650.000000000000000       -5295834.971686786971986       -1947346.184935659868643       -3922902.592363728675991          -4024.945589833748727          -1659.345521815614802           6249.083579125243887
         84660.000000000000000       -5335758.689920278266072       -1963819.822118238080293       -3860171.679635888896883          -3959.715843468920411          -1635.348012795999011           6296.970726992870368
         84670.000000000000000       -5375027.657641306519508       -1980052.472063287161291       -3796965.752563889604062          -3893.996824847364223          -1611.148566531160895           6344.085455663672292
         84680.000000000000000       -5413637.022358079440892       -1996042.130206329515204       -3733292.564948088023812          -3827.796590646922596          -1586.750148897696135           6390.421859276460054
         84690.000000000000000       -5451582.012459853664041       -2011786.821770357200876       -3669159.929171998985112          -3761.123260286022742          -1562.155751548554917           6435.974127179183597
         84700.000000000000000       -5488857.937840313650668       -2027284.602025419939309       -3604575.715249581728131          -3693.985015004746401          -1537.368391926005188           6480.736544313706872
         84710.000000000000000       -5525460.190509641543031       -2042533.556537026539445       -3539547.849856435321271          -3626.390096751089914          -1512.391112079830691           6524.703492960148651
         84720.000000000000000       -5561384.245198239572346       -2057531.801420430885628       -3474084.315364357549697          -3558.346807408235691          -1487.226979406345208           6567.869452316879688
         84730.000000000000000       -5596625.659948976710439       -2072277.483582113170996       -3408193.148856897838414          -3489.863507531190862          -1461.879085146991883           6610.229000482127049
         84740.000000000000000       -5631180.076702101156116       -2086768.780966884922236       -3341882.441146295517683          -3420.948615677320049          -1436.350545173417686           6651.776814102820026
         84750.000000000000000       -5665043.221866030246019       -2101003.902791317086667       -3275160.335775421932340          -3351.610607010337390          -1410.644498431696320           6692.507670245617192
         84760.000000000000000       -5698210.906883092597127       -2114981.089783993083984       -3208035.028018076438457          -3281.858012718313148          -1384.764107761616970           6732.416446126043411
         84770.000000000000000       -5730679.028780941851437       -2128698.614413758274168       -3140514.763867189642042          -3211.699418636772862          -1358.712558598588657           6771.498120647165706
         84780.000000000000000       -5762443.570715011097491       -2142154.781116691417992       -3072607.839016490150243          -3141.143464317230155          -1332.493058886906510           6809.747774888931417
         84790.000000000000000       -5793500.602500665001571       -2155347.926519322209060       -3004322.597834457177669          -3070.198841972847276          -1306.108838684226384           6847.160592853254457
         84800.000000000000000       -5823846.281134192831814       -2168276.419657635968179       -2935667.432332049589604          -2998.874295413626442          -1279.563149761612976           6883.731862198915223
         84810.000000000000000       -5853476.851303189061582       -2180938.662192090414464       -2866650.781123030930758          -2927.178618969539912          -1252.859265198630965           6919.456974966572488
         84820.000000000000000       -5882388.645886979997158       -2193333.088618937879801       -2797281.128375005908310          -2855.120656399261406          -1226.000478972649944           6954.331428294382931
         84830.000000000000000       -5910578.086444734595716       -2205458.166476839222014       -2727567.002756537869573          -2782.709299789782108          -1198.990105544346079           6988.350825120980517
         84840.000000000000000       -5938041.683693761005998       -2217312.396549821831286       -2657516.976374151650816          -2709.953488437315627          -1171.831479432384413           7021.510874879929361
         84850.000000000000000       -5964776.037975614890456       -2228894.313065638300031       -2587139.663705052342266          -2636.862207726645465          -1144.527954797868688           7053.807394175859372
         84860.000000000000000       -5990777.839714348316193       -2240202.483894787263125       -2516443.720523247029632          -2563.444488355252815          -1117.082905567147691           7085.236307344694978
         84870.000000000000000       -6016043.869853733107448       -2251235.510729696601629       -2445437.842813515570015          -2489.709403894119077          -1089.499723037826698           7115.793647506194247
         84880.000000000000000       -6040571.000292655080557       -2261992.029276673682034       -2374130.765688239596784          -2415.666071275422382          -1061.781817959564250           7145.475556680552472
         84890.000000000000000       -6064356.194306635297835       -2272470.709437373559922       -2302531.262289405800402          -2341.323648695115935          -1033.932618690224217           7174.278286701013712
         84900.000000000000000       -6087396.506958194077015       -2282670.255488711409271       -2230648.142689686734229          -2266.691334951279259          -1005.955571512059009           7202.198199803868192
         84910.000000000000000       -6109689.085487029515207       -2292589.406245463062078       -2158490.252785037271678          -2191.778367031109610           -977.854138460955028           7229.231769117574004
         84920.000000000000000       -6131231.169698338024318       -2302226.935233708936721       -2086066.473183295689523          -2116.594020452721907           -949.631799078077165           7255.375579363777433
         84930.000000000000000       -6152020.092335412278771       -2311581.650853793136775       -2013385.718084620079026          -2041.147607174737459           -921.292048720745015           7280.626327344638412
         84940.000000000000000       -6172053.279438852332532       -2320652.396537903230637       -1940456.934159100288525          -1965.448474531012835           -892.838398337691387           7304.980822502163392
         84950.000000000000000       -6191328.250694602727890       -2329438.050903862342238       -1867289.099415805656463          -1889.506003979986872           -864.274373996529221           7328.435987441751422
         84960.000000000000000       -6209842.619768362492323       -2337937.527903688140213       -1793891.222070626681671          -1813.329609847759684           -835.603516408856080           7350.988858435320253
         84970.000000000000000       -6227594.094628238119185       -2346149.776967776007950       -1720272.339405959704891          -1736.928738058080853           -806.829380450489793           7372.636585905956963
         84980.000000000000000       -6244580.477854086086154       -2354073.783144014887512       -1646441.516627866541967          -1660.312864855438193           -777.955534679163634           7393.376434891873942
         84990.000000000000000       -6260799.666934543289244       -2361708.567232279106975       -1572407.845716627081856          -1583.491495517394242           -748.985560848217915           7413.205785490591552
         85000.000000000000000       -6276249.654550768435001       -2369053.185913888737559       -1498180.444274504436180          -1506.474163060522642           -719.923053417898700           7432.122133281965944
         85010.000000000000000       -6290928.528846809640527       -2376106.731875476893038       -1423768.454370224382728          -1429.270426875271596           -690.771618976644959           7450.123089557388994
         85020.000000000000000       -6304834.473688150756061       -2382868.333929650951177       -1349181.041377243585885          -1351.889871573694336           -661.534875959490478           7467.206382026080064
         85030.000000000000000       -6317965.768906572833657       -2389337.157130000647157       -1274427.392809001728892          -1274.342105592604412           -632.216454041031852           7483.369855062100214
         85040.000000000000000       -6330320.790531716309488       -2395512.402880804613233       -1199516.717150344746187          -1196.636759858928826           -602.819993618222725           7498.611470037993058
         85050.000000000000000       -6341898.011009357869625       -2401393.309041623026133       -1124458.242686556419358          -1118.783486452708530           -573.349145290564365           7512.929305500538248
         85060.000000000000000       -6352695.999406300485134       -2406979.150027081370354       -1049261.216331054689363          -1040.791957310444104           -543.807569401124169           7526.321557563104761
         85070.000000000000000       -6362713.421603058464825       -2412269.236902480479330        -973934.902448296081275           -962.671862946428064           -514.198935599691936           7538.786539888953484
         85080.000000000000000       -6371949.040471351705492       -2417262.917472613509744        -898488.581670377752744           -884.432910952768111           -484.526922143833360           7550.322684962563471
         85090.000000000000000       -6380401.716040719300508       -2421959.576368325389922        -822931.549720100010745           -806.084824968419071           -454.795215765243086           7560.928542751955320
         85100.000000000000000       -6388070.405648845247924       -2426358.635124338790774        -747273.116221227217466           -727.637342899002988           -425.007510607876497           7570.602782588415721
         85110.000000000000000       -6394954.164081945084035       -2430459.552256686147302        -671522.603517232812010           -649.100216157975751           -395.167508481397988           7579.344191748126832
         85120.000000000000000       -6401052.143699273467064       -2434261.823331662453711        -595689.345480325282551           -570.483207802203879           -365.278917663375978           7587.151676901977225
         85130.000000000000000       -6406363.594543547369540       -2437764.981028832495213        -519782.686320576234721           -491.796091326546673           -335.345452560452713           7594.024263833165605
         85140.000000000000000       -6410887.864441417157650       -2440968.595203767996281        -443811.979396466340404           -413.048649621999402           -305.370833634100620           7599.961097210500157
         85150.000000000000000       -6414624.399087276309729       -2443872.272941160947084        -367786.586021709779743           -334.250673250488035           -275.358786343225233           7604.961441219693370
         85160.000000000000000       -6417572.742114291526377       -2446475.658603620715439        -291715.874271529493853           -255.411959229364300           -245.313040803897479           7609.024679453065801
         85170.000000000000000       -6419732.535154783166945       -2448778.433879708405584        -215609.217789224843727           -176.542309961654723           -215.237331714943537           7612.150314810024611
         85180.000000000000000       -6421103.517883772030473       -2450780.317821574397385        -139475.994590322748991            -97.651531504623833           -185.135397232835885           7614.337969857645476
         85190.000000000000000       -6421685.528048590756953       -2452481.066876066382974         -63325.585866082219582            -18.749432190980723           -155.010978338239312           7615.587386791013159
         85200.000000000000000       -6421478.501492685638368       -2453880.474924494978040          12832.625209971631193             60.154177781723050           -124.867820009927442           7615.898427168734997
         85210.000000000000000       -6420482.472156582400203       -2454978.373300189618021          88989.254679517282057            139.049489011026026            -94.709668323239484           7615.271072360186736
         85220.000000000000000       -6418697.572070102207363       -2455774.630809399764985         165134.918996139167575            217.926693389111932            -64.540271460682433           7613.705423268592313
         85230.000000000000000       -6416124.031328765675426       -2456269.153741244226694         241260.236219072423410            296.775985910615702            -34.363378188409747           7611.201700311040440
         85240.000000000000000       -6412762.178064470179379       -2456461.885890587233007         317355.827210418821778            375.587565004404212             -4.182739695165491           7607.760243564330267
         85250.000000000000000       -6408612.438392454758286       -2456352.808551060035825         393412.316829082963523            454.351635312109977             25.997894371039575           7603.381512390240459
         85260.000000000000000       -6403675.336352190002799       -2455941.940521398559213         469420.335126967518590            533.058407854996176             56.174773514781229           7598.066085692993511
         85270.000000000000000       -6397951.493831177242100       -2455229.338094782084227         545370.518538655247539            611.698102038322872             86.344148799546062           7591.814661496317967
         85280.000000000000000       -6391441.630478849634528       -2454215.095055491197854         621253.511077033588663            690.260946478066103            116.502271693991091           7584.628057228796024
         85290.000000000000000       -6384146.563603418879211       -2452899.342655081301928         697059.965523386956193            768.737180807260984            146.645396523342441           7576.507209028981379
         85300.000000000000000       -6376067.208059645257890       -2451282.249602241907269         772780.544617205276154            847.117056506076437            176.769778556492781           7567.453172398903916
         85310.000000000000000       -6367204.576120225712657       -2449364.022031902335584         848405.922244167770259            925.390838623856666            206.871676745239256           7557.467121260789099
         85320.000000000000000       -6357559.777335070073605       -2447144.903473311103880         923926.784622543375008           1003.548806901707508            236.947353327797714           7546.550348073226814
         85330.000000000000000       -6347134.018377431668341       -2444625.174822842702270         999333.831490722135641           1081.581257142718641            266.993073373931395           7534.704264101242188
         85340.000000000000000       -6335928.602876860648394       -2441805.154296387452632        1074617.777286744210869           1159.478502509802638            297.005107254900850           7521.930398295112354
         85350.000000000000000       -6323944.931239221245050       -2438685.197384935803711        1149769.352328340988606           1237.230874832778909            326.979729841799724           7508.230397653126602
         85360.000000000000000       -6311184.500453326851130       -2435265.696804398205131        1224779.303992654196918           1314.828725903682425            356.913221344594035           7493.606026814554752
         85370.000000000000000       -6297648.903882571496069       -2431547.082447403110564        1299638.397893778281286           1392.262429073750127            386.801866910275294           7478.059168289178160
         85380.000000000000000       -6283339.831049166619778       -2427529.821310412604362        1374337.419049077434465           1469.522379827387340            416.641959536735612           7461.591820855568585
         85390.000000000000000       -6268259.067395234480500       -2423214.417443322483450        1448867.173058290034533           1546.598998341680499            446.429797042839937           7444.206101196253258
         85400.000000000000000       -6252408.494042383506894       -2418601.411867142654955        1523218.487261522561312           1623.482729326913159            476.161686238192715           7425.904241538311908
         85410.000000000000000       -6235790.087529545649886       -2413691.382504099514335        1597382.211907259887084           1700.164044462158927            505.833940849538010           7406.688590739530810
         85420.000000000000000       -6218405.919542727991939       -2408484.944094629958272        1671349.221309303771704           1776.633443082492249            535.442883262487840           7386.561613232055606
         85430.000000000000000       -6200258.156630045734346       -2402982.748111750464886        1745110.415003560483456           1852.881453651148377            564.984844664148000           7365.525888838547871
         85440.000000000000000       -6181349.059901959262788       -2397185.482672911603004        1818656.718900575302541           1928.898635280807639            594.456165292526975           7343.584112490968437
         85450.000000000000000       -6161680.984720710664988       -2391093.872443608939648        1891979.086432943819091           2004.675578766827812            623.853195291332668           7320.739093608513940
         85460.000000000000000       -6141256.380379970185459       -2384708.678533852100372        1965068.499695915728807           2080.202907532000154            653.172295492635726           7296.993755534353113
         85470.000000000000000       -6120077.789760024286807       -2378030.698399264365435        2037915.970591404708102           2155.471280366914925            682.409836555162315           7272.351135639722997
         85480.000000000000000       -6098147.848987559787929       -2371060.765723092947155        2110512.541956262663007           2230.471390221169258            711.562201709681631           7246.814383903537419
         85490.000000000000000       -6075469.287064519710839       -2363799.750307565089315        2182849.288694190792739           2305.193968468870935            740.625784688913541           7220.386763352153139
         85500.000000000000000       -6052044.925498168915510       -2356248.557949564885348        2254917.318897599354386           2379.629783426355516            769.596992456787120           7193.071648744955382
         85510.000000000000000       -6027877.677915178239346       -2348408.130314317531884        2326707.774964710697532           2453.769643011897188            798.472244552205211           7164.872526402298718
         85520.000000000000000       -6002970.549667095765471       -2340279.444801860023290        2398211.834711747709662           2527.604395051695064            827.247974218950503           7135.792993514938644
         85530.000000000000000       -5977326.637405156157911       -2331863.514420596882701        2469420.712479829788208           2601.124930794643205            855.920627400583498           7105.836757678262074
         85540.000000000000000       -5950949.128665245138109       -2323161.387641524430364        2540325.660233868286014           2674.322183183338439            884.486665139372008           7075.007636078817995
         85550.000000000000000       -5923841.301430859602988       -2314174.148253652267158        2610917.968657217919827           2747.187129691196333            912.942562987918564           7043.309554948075856
         85560.000000000000000       -5896006.523684922605753       -2304902.915214922744781        2681188.968237613793463           2819.710793175466279            941.284811695064036           7010.746548880308183
         85570.000000000000000       -5867448.252950158901513       -2295348.842497941572219        2751130.030347225256264           2891.884243048230928            969.509917673945097           6977.322760147810186
         85580.000000000000000       -5838170.035813828930259       -2285513.118932656943798        2820732.568316514138132           2963.698596810775598            997.614403259245137           6943.042437908657121
         85590.000000000000000       -5808175.507451936602592       -2275396.968039450701326        2889988.038500241003931           3035.145020064323489           1025.594807784900468           6907.909937732618346
         85600.000000000000000       -5777468.391131971962750       -2265001.647862500976771        2958887.941336468793452           3106.214728760777234           1053.447687414681468           6871.929720637185710
         85610.000000000000000       -5746052.497704204171896       -2254328.450799092650414        3027423.822396485600621           3176.898990312314254           1081.169615592899390           6835.106352260978383
         85620.000000000000000       -5713931.725091177970171       -2243378.703419074416161        3095587.273431673645973           3247.189123555641800           1108.757184095761886           6797.444502505579294
         85630.000000000000000       -5681110.057755352929235       -2232153.766286852303892        3163369.933405776973814           3317.076501320318130           1136.207002651253333           6758.948944187833149
         85640.000000000000000       -5647591.566166565753520       -2220655.033772288821638        3230763.489526950754225           3386.552550009994775           1163.515700177281587           6719.624552879214207
         85650.000000000000000       -5613380.406248552724719       -2208883.933864041231573        3297759.678264115005732           3455.608752094766260           1190.679924395344187           6679.476305402255093
         85660.000000000000000       -5578480.818822240456939       -2196841.927973973099142        3364350.286361115053296           3524.236646049653245           1217.696342849685607           6638.509279555069952
         85670.000000000000000       -5542897.129041094332933       -2184530.510736880823970        3430527.151842045597732           3592.427827398678801           1244.561643312736351           6596.728653337297146
         85680.000000000000000       -5506633.745806129649282       -2171951.209811649750918        3496282.165003546513617           3660.173950690920265           1271.272533587342423           6554.139703441555866
         85690.000000000000000       -5469695.161179970018566       -2159105.585673545952886        3561607.269403357990086           3727.466729474392196           1297.825742500783463           6510.747805072171104
         85700.000000000000000       -5432085.949792065657675       -2145995.231402044650167        3626494.462841081898659           3794.297937304638708           1324.218020291488756           6466.558431131710677
         85710.000000000000000       -5393810.768224957399070       -2132621.772470009047538        3690935.798325527925044           3860.659409547532050           1350.446138394255968           6421.577150608635748
         85720.000000000000000       -5354874.354401059448719       -2118986.866524946875870        3754923.385035470128059           3926.543043424028383           1376.506890411349559           6375.809628464713569
         85730.000000000000000       -5315281.526955109089613       -2105092.203166634310037        3818449.389275833033025           3991.940799218246866           1402.397092283564689           6329.261624519424004
         85740.000000000000000       -5275037.184602870605886       -2090939.503720613894984        3881506.035421655047685           4056.844700950758124           1428.113582850581224           6281.938992847359259
         85750.000000000000000       -5234146.305491744540632       -2076530.521012600744143        3944085.606850772164762           4121.246837929173125           1453.653223612894863           6233.847680102741833
         85760.000000000000000       -5192613.946550384163857       -2061867.039134716847911        4006180.446871933061630           4185.139364929168551           1479.012899678808935           6184.993725440921480
         85770.000000000000000       -5150445.242827862501144       -2046950.873209598474205        4067782.959642593283206           4248.514503281408906           1504.189519911650450           6135.383259373113106
         85780.000000000000000       -5107645.406825081445277       -2031783.869149147765711        4128885.611080914735794           4311.364541562154045           1529.180017469063387           6085.022503139732180
         85790.000000000000000       -5064219.727813686244190       -2016367.903415493434295        4189480.929761406965554           4373.681836893917534           1553.981349544117393           6033.917767051922056
         85800.000000000000000       -5020173.571150861680508       -2000704.882773400284350        4249561.507808597758412           4435.458815280448107           1578.590498291707718           5982.075450383152202
         85810.000000000000000       -4975512.377585241571069       -1984796.744040939025581        4309120.001779413782060           4496.687972583722512           1603.004470957109788           5929.502040220583694
         85820.000000000000000       -4930241.662555382587016       -1968645.453835215885192        4368149.133538695052266           4557.361875231669728           1627.220300395988033           5876.204110801035313
         85830.000000000000000       -4884367.015476898290217       -1952253.008319876389578        4426641.691120684146881           4617.473161303846609           1651.235044802065886           5822.188321929708763
         85840.000000000000000       -4837894.099025019444525       -1935621.432944888481870        4484590.529586189426482           4677.014541011233632           1675.045788614699632           5767.461418782183500
         85850.000000000000000       -4790828.648408379405737       -1918752.782184260664508        4541988.571869787760079           4735.978797580430182           1698.649642633802387           5712.030230771787501
         85860.000000000000000       -4743176.470635065808892       -1901649.139270913554356        4598828.809617598541081           4794.358788024789646           1722.043744329048195           5655.901670648886466
         85870.000000000000000       -4694943.443771092221141       -1884312.615928507409990        4655104.304015957750380           4852.147443909244430           1745.225258146174383           5599.082733596699654
         85880.000000000000000       -4646135.516190892085433       -1866745.352098883828148        4710808.186612581834197           4909.337772088825659           1768.191375931862240           5541.580496421831413
         85890.000000000000000       -4596758.705820265226066       -1848949.515670764027163        4765933.660124458372593           4965.922855539722150           1790.939316797851006           5483.402116279920847
         85900.000000000000000       -4546819.099372165277600       -1830927.302198943682015        4820473.999242432415485           5021.895853989249190           1813.466328120348408           5424.554830323440910
         85910.000000000000000       -4496322.851574710570276       -1812680.934627416776493        4874422.551420799456537           5077.250004771415661           1835.769685067657292           5365.045954193969919
         85920.000000000000000       -4445276.184392463415861       -1794212.663002939894795        4927772.737662342377007           5131.978623472388790           1857.846691659916132           5304.882881626331255
         85930.000000000000000       -4393685.386238886043429       -1775524.764191865455359        4980518.053290746174753           5186.075104741733412           1879.694680301319977           5244.073083025683445
         85940.000000000000000       -4341556.811183244921267       -1756619.541588076157495        5032652.068716009147465           5239.532922953775596           1901.311012824594854           5182.624104956990777
         85950.000000000000000       -4288896.878149328753352       -1737499.324824220733717        5084168.430187596939504           5292.345632989779006           1922.693080029422163           5120.543568804127062
         85960.000000000000000       -4235712.070106305181980       -1718166.469473405042663        5135060.860541932284832           5344.506870899016576           1943.838302712242694           5057.839170145312892
         85970.000000000000000       -4182008.933254148811102       -1698623.356755020329729        5185323.159935580566525           5396.010354667061620           1964.744131210376736           4994.518677484889849
         85980.000000000000000       -4127794.076200509909540       -1678872.393230918329209        5234949.206572732888162           5446.849884857431789           1985.408046416500156           4930.589931523149971
         85990.000000000000000       -4073074.169131471309811       -1658916.010505364742130        5283932.957419589161873           5497.019345380575032           2005.827559327915651           4866.060843946661407
         86000.000000000000000       -4017855.942974608391523       -1638756.664915740955621        5332268.448911545798182           5546.512704100393421           2026.000212046150637           4800.939396601718727
         86010.000000000000000       -3962146.188555915374309       -1618396.837226949632168        5379949.797647694125772           5595.324013613279021           2045.923577329139334           4735.233640329805894
         86020.000000000000000       -3905951.755749440751970       -1597839.032316763652489        5426971.201077335514128           5643.447411805833326           2065.595259576697572           4668.951694056695487
         86030.000000000000000       -3849279.552620563190430       -1577085.778864109190181        5473326.938174343667924           5690.877122634420630           2085.012894449374016           4602.101743662576155
         86040.000000000000000       -3792136.544562290888280       -1556139.629031396005303        5519011.370102243497968           5737.607456701071897           2104.174149531153034           4534.692040978427940
         86050.000000000000000       -3734529.753425511531532       -1535003.158145025838166        5564018.940868191421032           5783.632811914546437           2123.076724475971787           4466.730902706203779
         86060.000000000000000       -3676466.256643414497375       -1513678.964373649563640        5608344.177965812385082           5828.947674117813222           2141.718351261145926           4398.226709342081449
         86070.000000000000000       -3617953.186348135117441       -1492169.668403349583969        5651981.693008420988917           5873.546617703653283           2160.096794436762139           4329.187904086137678
         86080.000000000000000       -3558997.728482407517731       -1470477.913110742112622        5694926.182350430637598           5917.424306215408251           2178.209851369866101           4259.622991741873193
         86090.000000000000000       -3499607.121906219050288       -1448606.363234019838274        5737172.427697041071951           5960.575492932295674           2196.055352483270781           4189.540537605870668
         86100.000000000000000       -3439788.657494957558811       -1426557.705038707004860        5778715.296705344691873           6002.995021359528437           2213.631161668226468           4118.949166351986605
         86110.000000000000000       -3379549.677234915085137       -1404334.645987701136619        5819549.743570282123983           6044.677826022960289           2230.935175977963809           4047.857560877891501
         86120.000000000000000       -3318897.573310768231750       -1381939.914403072325513        5859670.809602622874081           6085.618932770235006           2247.965326383545744           3976.274461184655593
         86130.000000000000000       -3257839.787189782597125       -1359376.259127661120147        5899073.623793687671423           6125.813459367520409           2264.719577812322314           3904.208663220951621
         86140.000000000000000       -3196383.808699594810605       -1336646.449184274766594        5937753.403369378298521           6165.256616001553994           2281.195929357922978           3831.669017725499089
         86150.000000000000000       -3134537.175102362409234       -1313753.273433291353285        5975705.454331775195897           6203.943705762248101           2297.392414483446373           3758.664429064483102
         86160.000000000000000       -3072307.470161936245859       -1290699.540227435296401        6012925.171990462578833           6241.870125107769127           2313.307101218626940           3685.203854060765025
         86170.000000000000000       -3009702.323209973052144       -1267488.077065911144018        6049408.041480002924800           6279.031364308186312           2328.938092349374529           3611.296300822661124
         86180.000000000000000       -2946729.408203939907253       -1244121.730245273327455        6085149.638267941772938           6315.423007872020207           2344.283525601487781           3536.950827564822248
         86190.000000000000000       -2883396.442783667240292       -1220603.364509509410709        6120145.628649403341115           6351.040734951592640           2359.341573816819619           3462.176541429935696
         86200.000000000000000       -2819711.187323232181370       -1196935.862696046708152        6154391.770231325179338           6385.880319632524333           2374.110445312499905           3386.982597362227807
         86210.000000000000000       -2755681.443977323360741       -1173122.125385459046811        6187883.912402966059744           6419.937631595016683           2388.588383476062063           3311.378196767176632
         86220.000000000000000       -2691315.055726448539644       -1149165.070544912712649        6220617.996795908547938           6453.208636165407370           2402.773667487728289           3235.372586485966622
         86230.000000000000000       -2626619.905417765956372       -1125067.633171131834388        6252590.057732164859772           6485.689394744238598           2416.664612281444079           3158.975057567721251
         86240.000000000000000       -2561603.914802665356547       -1100832.764932099729776        6283796.222660414874554           6517.376065116830432           2430.259568687649335           3082.194944094359471
         86250.000000000000000       -2496275.043571710586548       -1076463.433807507157326        6314232.712580373510718           6548.264901745732459           2443.556923569645278           3005.041622009877756
         86260.000000000000000       -2430641.288385847117752       -1051962.623727533500642        6343895.842455836012959           6578.352256046240655           2456.555099953995978           2927.524507953480679
         86270.000000000000000       -2364710.681906742043793       -1027333.334211023407988        6372782.021615319885314           6607.634576644454683           2469.252557154643910           2849.653058100564976
         86280.000000000000000       -2298491.291822010651231       -1002578.580001479596831        6400887.754142272286117           6636.108409620616840           2481.647790891876866           2771.436767007152866
         86290.000000000000000       -2231991.219870800152421        -977701.390702903852798        6428209.639252590946853           6663.770398736191964           2493.739333405384514           2692.885166464689974
         86300.000000000000000       -2165218.600865217391402        -952704.810411945800297        6454744.371662551537156           6690.617285605562756           2505.525753749234354           2614.007824450062344
         86310.000000000000000       -2098181.601710532326251        -927591.897354732267559        6480488.741942142136395           6716.645910030400955           2517.005657333058934           2534.814343725783147
         86320.000000000000000       -2030888.420423129340634        -902365.723517502192408        6505439.636859952472150           6741.853210045571359           2528.177686585188894           2455.314360986544671
         86330.000000000000000       -1963347.285146765876561        -877029.374277616036125        6529594.039716144092381           6766.236222145668762           2539.040520859308799           2375.517545656839047
         86340.000000000000000       -1895566.453167227329686        -851585.948033876949921        6552949.030664175748825           6789.792081451420927           2549.592876525650354           2295.433598786888069
         86350.000000000000000       -1827554.209924936993048        -826038.555835796985775        6575501.787021695636213           6812.518021866973868           2559.833507058974646           2215.072251957173194
         86360.000000000000000       -1759318.868027678690851        -800390.321012616273947        6597249.583569967187941           6834.411376228400513           2569.761203123288396           2134.443266193889031
         86370.000000000000000       -1690868.766258768737316        -774644.378800322767347        6618189.792843527160585           6855.469576446007522           2579.374792654371049           2053.556430889536387
         86380.000000000000000       -1622212.268586883554235        -748803.875969003885984        6638319.885408091358840           6875.690153639313394           2588.673140939505629           1972.421562735602947
         86390.000000000000000       -1553357.763172346400097        -722871.970448575797491        6657637.430128518491983           6895.070738267379056           2597.655150695523389           1891.048504660717299
             0.000000000000000       -1553357.763172346400097        -722871.970448575797491        6657637.430128518491983           6895.070738267379056           2597.655150695523389           1891.048504660717299
